"weekday","hour","useragent","region","city","adexchange","domain","slotid","slotwidth","slotheight","slotvisibility","slotformat","slotprice","creative","keypage","click"
"6","11","windows_chrome","344","345","2","6b777fdfa72f1129614400677aec04c8","2200622464","728","90","OtherView","Na","5","12627","null","0"
"2","12","windows_ie","275","275","2","null","4201007811","250","250","2","0","5","2abc9eaf57d17a96195af3f63c45dc72","bebefa5efe83beee17a3d245e7c5085b","0"
"2","10","windows_ie","216","224","2","lFMgquNoQqsb1oBK5SqfNX","1402329189","200","200","0","0","4","23485fcd23122d755d38f8c89d46ca56","7e0e909ea89f707bc20f9585c9072081","0"
"4","23","windows_chrome","276","277","2","null","3798717662","250","250","2","0","4","7097e4210dea4d69f07f0f5e4343529c","361e128affece850342293213691a043","0"
"5","19","windows_ie","80","90","3","31xSTvprdN1RFt","Ent_F_Upright","1000","90","0","0","31","d01411218cc79bc49d2a4078c4093b76","b2e35064f3549d447edbbdfb1f707c8c","0"
"6","10","windows_chrome","146","149","1","trqRTummPvas1m58uG","mm_10058411_2865562_9929053","300","250","2","1","0","d881a6c788e76c2c27ed1ef04f119544","d29e59bf0f7f8243858b8183f14d4412","0"
"4","0","windows_chrome","333","334","1","trqRTu1YP5scFsf","mm_10075660_3500949_11453278","950","90","0","1","0","fa8f0532dd5144b5fa748459e8d90b49","0f951a030abdaedd733ee8d114ce2944","0"
"1","15","windows_ie","164","177","1","462ad83952abcecd027bbe287cac7ec","mm_34022157_3453867_14292104","640","90","Na","Na","0","12626","null","0"
"0","23","windows_ie","1","1","1","trqRTJB8XN1N1m58uG","mm_11029759_2321526_9741081","950","90","2","1","0","fa8f0532dd5144b5fa748459e8d90b49","0f951a030abdaedd733ee8d114ce2944","0"
"5","0","windows_ie","2","2","2","aedc85a495b5fc0aaa4f5ac9254b7372","3175797632","120","600","OtherView","Na","180","12611","null","0"
"6","17","windows_ie","201","202","2","eS2-VJFuGQ1YXsz4uSFK","1640614017","300","250","2","0","5","00fccc64a1ee2809348509b7ac2a97a5","b2e35064f3549d447edbbdfb1f707c8c","0"
"1","16","windows_chrome","333","340","3","5F1RQS9rg5scFsf","News_F_Width1","1000","90","0","0","80","86c2543527c86a893d4d4f68810a0416","43f4a37f42a7c5e6219e2601b26c6976","0"
"1","19","windows_ie","80","90","2","trqRTuMvjTN7X9KbuKz","1999169629","728","90","0","0","177","48f2e9ba15708c0146bda5e1dd653caa","bebefa5efe83beee17a3d245e7c5085b","0"
"0","18","windows_chrome","79","79","2","lAB-VDz4LpscFsf","390043146","250","250","1","0","5","7097e4210dea4d69f07f0f5e4343529c","361e128affece850342293213691a043","0"
"4","6","windows_ie","80","92","1","trqRTu1JX9q7aOMY5Spr-P","mm_29939982_2608469_9578910","300","250","1","5","0","44966cc8da1ed40c95d59e863c8c75f0","361e128affece850342293213691a043","0"
"5","13","windows_chrome","201","205","3","DDTSQuf0MTTNaqKIvMpENpn","Astro_2nd_Width2","960","90","0","0","20","011c1a3d4d3f089a54f9b70a4c0a6eb3","43f4a37f42a7c5e6219e2601b26c6976","0"
"1","23","windows_chrome","146","163","4","1164f4caea2d39bc9dcc8dd22bb0e5c8","9223372032560960619","960","90","FirstView","Na","30","10717","null","0"
"4","13","windows_chrome","79","79","2","DFpETuFygZl7gspy","339631318","250","250","0","0","16","2abc9eaf57d17a96195af3f63c45dc72","bebefa5efe83beee17a3d245e7c5085b","0"
"1","15","windows_ie","216","233","1","20fc675468712705dbf5d3eda94126da","mm_10982364_973726_8930541","300","250","FourthView","Na","0","7323","null","0"
"1","18","windows_ie","94","104","4","f7b4f217ffc9ee3bd9a3493b0d70355e","9223372032560771328","960","90","FirstView","Na","30","10717","null","0"
"3","19","windows_chrome","216","219","1","20fc675468712705dbf5d3eda94126da","mm_10982364_973726_8930541","300","250","FourthView","Na","0","10722","null","0"
"6","16","windows_chrome","164","164","2","trqRTJkrg9uYJdm4wspENpn","2053679115","468","60","1","0","5","612599432d200b093719dd1f372f7a30","bebefa5efe83beee17a3d245e7c5085b","0"
"3","19","android_safari","124","129",,"null","1","320","50","FirstView","Na","15","11908","null","0"
"5","12","windows_chrome","238","241","2","trqRTuN-XIuc1mKYUV","724981498","200","200","0","0","16","5c4e0bb0db45e2d1b3a14f817196ebd6","d29e59bf0f7f8243858b8183f14d4412","0"
"6","13","windows_ie","3","5","1","16076f675c38d669d66869a5dd41aba8","mm_10989163_978818_9951223","620","60","SecondView","Na","0","12625","null","0"
"1","22","windows_chrome","55","56","1","lsxSl559Xql7FmMs","mm_30232185_2681382_11190685","950","90","0","1","0","cc9b344e950b4f8c2b96537174a343b7","d29e59bf0f7f8243858b8183f14d4412","0"
"5","0","mac_other","134","143","3","5F1RQS9rg5scFsf","News_Width3","960","90","0","0","50","3d8f1161832704a1a34e1ccdda11a81e","b2e35064f3549d447edbbdfb1f707c8c","0"
"0","12","windows_chrome","216","227","3","dd4270481b753dde29898e27c7c03920","Ent_F_Width1","1000","90","Na","Na","70","7336","null","0"
"1","12","windows_ie","94","97","3","ersbQv1RdoTy1m58uG","ALLINONE_F_Width1","1000","90","0","0","70","0cd33fcb336655841d3e1441b915748d","c8758e8658b05bc3a88af7b37bdf0575","0"
"5","23","windows_ie","2","2","4","b3bc65500be0521d17eb2ed22a99f5d8","9223372032560851517","336","280","SecondView","Na","0","10720","null","0"
"6","7","windows_ie","146","152","3","5F1RQS9rg5scFsf","News_F_Width1","1000","90","0","0","80","86c2543527c86a893d4d4f68810a0416","43f4a37f42a7c5e6219e2601b26c6976","0"
"0","3","windows_ie","216","217","1","1f0ccf148010fa49de9ddea52db3ebef","mm_32538462_3424141_13492856","300","250","Na","Na","0","7323","null","0"
"3","13","windows_chrome","276","287","2","13625cb070ffb306b425cd803c4b7ab4","2267219858","300","250","OtherView","Na","148","10722","null","0"
"2","8","windows_chrome","276","281","2","lFq4lyC0BouoXOl4JKTI","3146330128","728","90","2","0","5","80446133fda50388678789e3ebd9fdb1","d29e59bf0f7f8243858b8183f14d4412","0"
"0","11","windows_ie","201","213","1","DFpETuxoGQdcFNKbuKz","mm_10024662_3445902_11178345","336","280","2","1","0","ff5123fb9333ca095034c62fdaaf51aa","361e128affece850342293213691a043","0"
"4","3","windows_ie","80","81","2","961aebc1945223458696bbf0c00802c2","3358291554","728","90","OtherView","Na","5","10719","null","0"
"5","14","windows_chrome","276","281","2","ffaa64dfd1839ba68abfb897e359261b","2729126960","300","250","OtherView","Na","5","10722","null","0"
"2","15","windows_theworld","80","92","2","trqRTv19XTdUJ9KbuKz","1303207318","728","90","0","0","5","48f2e9ba15708c0146bda5e1dd653caa","bebefa5efe83beee17a3d245e7c5085b","0"
"4","18","windows_ie","80","91","1","DFpETuxoGQdcFNKbuKz","mm_10024662_3445902_11178345","336","280","2","1","0","13606a7c541dcd9ca1948875a760bb31","d29e59bf0f7f8243858b8183f14d4412","0"
"1","10","windows_chrome","40","45","3","79a8816bf916f6e761143c4f8a826fd","Finance_GGCX_F_GPJJ_ZQ1","180","600","Na","Na","20","12615","null","0"
"2","13","windows_ie","80","85","2","trqRTvFvMqa7gspy","2398538069","728","90","2","0","5","b90c12ed2bd7950c6027bf9c6937c48a","361e128affece850342293213691a043","0"
"1","21","windows_ie","216","217","3","7ed515fe566938ee6cfbb6ebb7ea4995","Sports_F_Width1","1000","90","Na","Na","20","12633","null","0"
"5","15","windows_ie","333","333","2","a74a0f23b94ba9410dce0db25cd3ba1a","2829852796","728","90","FirstView","Na","5","10719","null","0"
"1","16","windows_ie","146","153","2","trqRTumJBIqbgMsY5SqfNX","4136959201","728","90","1","0","5","b90c12ed2bd7950c6027bf9c6937c48a","361e128affece850342293213691a043","0"
"3","22","windows_ie","106","107","3","ersbQv1RdoTy1m58uG","ALLINONE_F_Width1","1000","90","0","0","70","832b91d59d0cb5731431653204a76c0e","bebefa5efe83beee17a3d245e7c5085b","0"
"2","0","windows_ie","216","219","2","ccd89a5821a2d742cae86a69a749c0aa","2606968755","728","90","FirstView","Na","5","7330","null","0"
"1","18","windows_ie","146","147","2","kFR-lvFvGZk7gspy","1842821701","728","90","2","0","5","b90c12ed2bd7950c6027bf9c6937c48a","361e128affece850342293213691a043","0"
"5","11","windows_chrome","276","281","2","trqRTv5JOeBs1m58uG","3561174517","300","250","1","0","5","d881a6c788e76c2c27ed1ef04f119544","d29e59bf0f7f8243858b8183f14d4412","0"
"6","22","windows_ie","201","202","3","3FF-e59aG5syJqKbuKz","ALLINONE_F_Width1","1000","90","0","0","70","832b91d59d0cb5731431653204a76c0e","bebefa5efe83beee17a3d245e7c5085b","0"
"2","22","windows_chrome","216","219","2","trqRTvdaQ9s71m58uG","3676949545","728","90","2","0","5","48f2e9ba15708c0146bda5e1dd653caa","bebefa5efe83beee17a3d245e7c5085b","0"
"4","11","windows_chrome","3","9","1","trqRTup0gQl7gspy","mm_32045550_3152709_10441704","300","250","0","1","0","44966cc8da1ed40c95d59e863c8c75f0","361e128affece850342293213691a043","0"
"5","13","windows_ie","333","340","3","31xSTvprdN1RFt","Ent_F_Upright","300","250","0","0","50","e1af08818a6cd6bbba118bb54a651961","a5d0bde104fea52ea466c77b37948424","0"
"0","11","windows_ie","216","217","3","b65f0a1b32379143518d4d25999d19f3","discuz_1027125_001","120","240","Na","Na","40","7314","null","0"
"6","13","windows_other","276","277","1","trqRTudNB9qo1m58uG","mm_10027053_3416880_11042070","950","90","255","1","0","23d6dade7ed21cea308205b37594003e","b2e35064f3549d447edbbdfb1f707c8c","0"
"1","20","windows_ie","134","141","3","31drTvprdN1RFt","Edu_F_Width1","1000","90","0","0","50","832b91d59d0cb5731431653204a76c0e","bebefa5efe83beee17a3d245e7c5085b","0"
"1","13","windows_chrome","216","217","2","cdc06a6ba07571f4b842a14390f861a","2894521600","336","280","OtherView","Na","23","7326","null","0"
"2","13","windows_ie","124","130","1","7cee2a847b23ef1ba4527594a4325a56","mm_14172025_2364574_13062815","950","90","Na","Na","0","10718","null","0"
"4","16","windows_ie","276","277","3","Dr1NTvprdN1RFt","Reading_F_Width1","1000","90","0","0","20","d01411218cc79bc49d2a4078c4093b76","b2e35064f3549d447edbbdfb1f707c8c","0"
"3","4","windows_ie","216","226","2","5571863afb00b1d37b6904636d47f46c","23303168","728","90","OtherView","Na","50","7330","null","0"
"4","22","windows_ie","80","90","3","DDTSQuf0MTTNaqKIvMpENpn","Astro_F_Width1","1000","90","0","0","10","c46090c887c257b61ab1fa11baee91d8","0f951a030abdaedd733ee8d114ce2944","0"
"6","21","windows_ie","80","85","2","null","759741697","336","280","2","0","5","f65c8bdb41e9015970bac52baa813239","9be83422522025c09a44593ecd1af8ca","0"
"4","12","windows_ie","1","1","3","5F1RQS9rg5scFsf","News_F_Width1","1000","90","0","0","80","86c2543527c86a893d4d4f68810a0416","43f4a37f42a7c5e6219e2601b26c6976","0"
"1","11","windows_ie","216","217","3","dd4270481b753dde29898e27c7c03920","ALLINONE_F_Pop","300","250","Na","Na","70","7323","null","0"
"3","13","windows_chrome","146","154","3","dd4270481b753dde29898e27c7c03920","Ent_F_Width1","1000","90","Na","Na","70","10734","null","0"
"6","21","windows_ie","146","151","2","trqRTuMvjTN7X9KbuKz","127598132","728","90","0","0","133","48f2e9ba15708c0146bda5e1dd653caa","bebefa5efe83beee17a3d245e7c5085b","0"
"5","0","windows_chrome","164","169","1","trqRTuTJBQc7FmMs","mm_14300749_2220747_9573579","300","250","1","1","0","911b2d84826786018761e8c0b0a3a60c","d29e59bf0f7f8243858b8183f14d4412","0"
"6","16","windows_chrome","183","191","2","trqRTv1mjZ1f1m58uG","1638979326","728","90","2","0","5","4b724cd63dfb905ebcd54e64572c646d","b2e35064f3549d447edbbdfb1f707c8c","0"
"4","16","mac_safari","146","148","1","d49ed6ed0072ba1291d16e2da5acfe71","mm_29394861_2683020_9680940","950","90","FirstView","Na","0","10718","null","0"
"4","18","windows_chrome","124","130","2","DFpETuFygZl7gspy","884422784","120","600","2","0","39","bc27493ad2351e2577bc8664172544f8","a8f8eeaae5c1e2e9924328e78d9925a5","0"
"1","22","windows_chrome","164","168","1","DSmreF9aBTN7gqKbuKz","mm_13181159_1847728_9696846","950","90","1","1","0","cc9b344e950b4f8c2b96537174a343b7","d29e59bf0f7f8243858b8183f14d4412","0"
"1","14","windows_chrome","308","321","2","3mxuGeKydN1RFt","3311588511","728","90","2","0","5","59f065a795a663140e36eec106464524","f4a09c06b67d0fcce088ee6e86ca052a","0"
"3","0","windows_chrome","80","90","1","trqRTudJMNSvFsC4JKTI","mm_10024662_3436146_11141133","336","280","2","1","0","dc0998c10f8f0b623b5d949e8272e4c7","d29e59bf0f7f8243858b8183f14d4412","0"
"4","20","windows_ie","124","129","2","DFpETuxoGQdcFNKbuKz","4017603800","336","280","2","0","5","77819d3e0b3467fe5c7b16d68ad923a1","bebefa5efe83beee17a3d245e7c5085b","0"
"0","12","windows_chrome","80","93","2","tF9vexk0BZqxwqKbuKz","3807440656","300","250","2","0","23","44966cc8da1ed40c95d59e863c8c75f0","361e128affece850342293213691a043","0"
"0","20","windows_ie","276","294","2","null","1648796975","336","280","2","0","4","f49541b4e0999d0c934ee3eea142a60e","0f951a030abdaedd733ee8d114ce2944","0"
"6","7","windows_chrome","106","118","3","31xSTvprdN1RFt","ALLINONE_F_Width2","1000","90","0","0","50","c46090c887c257b61ab1fa11baee91d8","0f951a030abdaedd733ee8d114ce2944","0"
"4","13","windows_ie","276","291","1","trqRTvdNGQqx1m58uG","mm_10024608_2290070_9662481","300","250","0","1","0","d881a6c788e76c2c27ed1ef04f119544","d29e59bf0f7f8243858b8183f14d4412","0"
"4","17","windows_chrome","146","152","1","trqRTJkrBoq7JsNr5SqfNX","mm_34022157_3445226_11175100","336","280","2","1","0","f65c8bdb41e9015970bac52baa813239","9be83422522025c09a44593ecd1af8ca","0"
"1","7","windows_ie","164","171","2","k1djeeTudvcyDM5SJMpENpn","2401466390","336","280","2","0","5","77819d3e0b3467fe5c7b16d68ad923a1","bebefa5efe83beee17a3d245e7c5085b","0"
"6","23","windows_chrome","183","193","3","5F1RQS9rg5scFsf","News_F_Rectangle","300","250","0","0","80","44966cc8da1ed40c95d59e863c8c75f0","43f4a37f42a7c5e6219e2601b26c6976","0"
"2","18","windows_ie","124","132","1","9a2acabba41e00373f68053fd73e4d50","mm_12712107_1718689_6742002","300","250","FirstView","Na","0","10722","null","0"
"0","14","windows_ie","216","233","1","e7c43fe132354916ae317b66d0b8afd2","mm_12712107_1718689_9016414","336","280","FirstView","Na","0","7326","null","0"
"5","15","windows_chrome","216","237","2","trqRTuTJBqSo1m58uG","1967108030","300","250","0","0","4","44966cc8da1ed40c95d59e863c8c75f0","361e128affece850342293213691a043","0"
"6","16","windows_ie","216","217","2","3ruFe5umj5sNggm8uspENpn","3175155036","468","60","2","0","5","612599432d200b093719dd1f372f7a30","bebefa5efe83beee17a3d245e7c5085b","0"
"1","15","windows_ie","216","233","2","be2441d0219febc9149a807c39bde186","2759127038","200","200","OtherView","Na","5","7319","null","0"
"2","11","windows_ie","79","79","1","18119572cb84fa9431f3d329c3094edb","mm_44889408_4138268_14420079","300","250","Na","Na","0","10722","null","0"
"4","11","windows_ie","216","219","3","dd4270481b753dde29898e27c7c03920","Ent_F_Width1","1000","90","Na","Na","70","7336","null","0"
"2","8","windows_ie","216","219","2","era-eu50GTNUgMn4JKTI","605714719","300","250","2","0","5","449a22cd91d9042eda3d3a1b89a22ea8","0f951a030abdaedd733ee8d114ce2944","0"
"1","10","windows_chrome","146","146","3","tK1jlK9rg5scFsf","ALLINONE_F_Width1","1000","90","0","0","70","86c2543527c86a893d4d4f68810a0416","43f4a37f42a7c5e6219e2601b26c6976","0"
"0","14","windows_ie","164","169","1","DFpETuxoGQdcFNKbuKz","mm_10024662_3445902_11178345","336","280","2","1","0","77819d3e0b3467fe5c7b16d68ad923a1","bebefa5efe83beee17a3d245e7c5085b","0"
"6","12","windows_ie","333","334","3","3043163ba84753b4b51dd3290caeae67","News_F_Width1","1000","90","Na","Na","80","12633","null","0"
"1","9","windows_ie","80","82","3","31xSTvprdN1RFt","ALLINONE_F_Width2","1000","90","0","0","50","86c2543527c86a893d4d4f68810a0416","43f4a37f42a7c5e6219e2601b26c6976","0"
"4","22","windows_ie","124","129","2","null","3798717662","250","250","0","0","4","7097e4210dea4d69f07f0f5e4343529c","361e128affece850342293213691a043","0"
"2","11","windows_ie","374","399","4","51bd24c0cdd8d076b44125eb461eb457","9223372032560881844","960","90","FirstView","Na","0","10717","null","0"
"6","13","windows_chrome","65","66","1","tA1El6k0Boq7JsNrvKmAqxMzmw","mm_30232185_2768107_11226922","300","250","0","5","0","d881a6c788e76c2c27ed1ef04f119544","d29e59bf0f7f8243858b8183f14d4412","0"
"2","19","windows_ie","80","92","1","8f69cfddb6d1c89f73104595a09394aa","mm_13833818_1957933_13106041","300","250","Na","Na","0","10722","null","0"
"6","13","windows_ie","275","275","3","5F1RQS9rg5scFsf","ALLINONE_F_Width1","1000","90","0","0","70","832b91d59d0cb5731431653204a76c0e","bebefa5efe83beee17a3d245e7c5085b","0"
"6","18","windows_chrome","275","275","2","trqRTJkrBoq7JsNr5SqfNX","1834613751","336","280","2","0","5","77819d3e0b3467fe5c7b16d68ad923a1","bebefa5efe83beee17a3d245e7c5085b","0"
"1","14","windows_chrome","216","219","1","20fc675468712705dbf5d3eda94126da","mm_10982364_973726_8930541","300","250","FourthView","Na","0","7323","null","0"
"0","13","windows_ie","40","41","2","trqRTuTyjqN0wqKbuKz","3314119111","468","60","2","0","5","266f17dcc3a2280172a48fec62be7d02","d41d8cd98f00b204e9800998ecf8427e","0"
"4","11","windows_ie","124","125","3","3SCYZrn0Qo18XMB4JKTI","discuz_18316225_004","728","90","0","0","20","b90c12ed2bd7950c6027bf9c6937c48a","43f4a37f42a7c5e6219e2601b26c6976","0"
"6","11","windows_ie","80","89","2","a4f02848edafa336262cbc03264b6a2b","187226164","120","240","OtherView","Na","5","12610","null","0"
"5","15","windows_ie","333","337","3","31xSTvprdN1RFt","Ent_F_Upright","300","250","0","0","50","00fccc64a1ee2809348509b7ac2a97a5","b2e35064f3549d447edbbdfb1f707c8c","0"
"3","14","windows_chrome","216","221","1","3r1gleFyMuscFsf","mm_34022157_3453867_11223634","300","250","2","1","0","44966cc8da1ed40c95d59e863c8c75f0","361e128affece850342293213691a043","0"
"2","0","windows_chrome","216","230","1","trqRTuSoXQuIXQc_5SqfNX","mm_30044628_2628542_10148676","300","250","0","1","0","911b2d84826786018761e8c0b0a3a60c","d29e59bf0f7f8243858b8183f14d4412","0"
"5","16","windows_ie","40","42","3","3FF-e59aG5syJqKbuKz","ALLINONE_F_Width1","1000","90","0","0","70","c46090c887c257b61ab1fa11baee91d8","0f951a030abdaedd733ee8d114ce2944","0"
"3","18","windows_chrome","3","7","4","8ecf3f9e6b7030e000fc92d4e79cf690","9223372032560601469","728","90","FirstView","Na","0","10719","null","0"
"5","20","windows_chrome","94","99","3","3FKElpuEMusyJqKbuKz","Fashion_F_Width1","1000","90","0","0","20","86c2543527c86a893d4d4f68810a0416","43f4a37f42a7c5e6219e2601b26c6976","0"
"1","22","windows_chrome","333","334","2","trqRTv19XTdUJ9KbuKz","1303207318","728","90","0","0","5","80446133fda50388678789e3ebd9fdb1","d29e59bf0f7f8243858b8183f14d4412","0"
"5","13","windows_ie","344","345","1","trqRTvpogNlyDok4JKTI","mm_10032051_2374052_9219530","950","90","1","1","0","23d6dade7ed21cea308205b37594003e","b2e35064f3549d447edbbdfb1f707c8c","0"
"4","16","windows_ie","146","163","2","trqRTJdmBqT71m58uG","699268413","250","250","2","0","5","2abc9eaf57d17a96195af3f63c45dc72","bebefa5efe83beee17a3d245e7c5085b","0"
"2","9","windows_ie","216","225","4","de6d8b674cde8053f9c5c082d1c3032e","9223372032560320902","960","90","FirstView","Na","0","10717","null","0"
"0","0","windows_ie","216","219","2","fdae6842bdadadac7e1acebac6ca9fd9","652625647","250","250","OtherView","Na","5","7321","null","0"
"5","11","windows_ie","40","48","1","trqRTuTJBQc7FmMs","mm_14300749_2220747_9573579","300","250","1","1","0","44966cc8da1ed40c95d59e863c8c75f0","361e128affece850342293213691a043","0"
"6","23","android_safari","216","228",,"null","1","320","50","FirstView","Na","6","12987","null","0"
"3","23","windows_ie","65","66","2","trqRTJlIP6c7gspy","2122073601","728","90","2","0","5","48f2e9ba15708c0146bda5e1dd653caa","bebefa5efe83beee17a3d245e7c5085b","0"
"6","20","windows_chrome","183","190","2","trqRTvMvQQ5mXgL4JKTIqxM_","553669981","300","250","2","0","4","449a22cd91d9042eda3d3a1b89a22ea8","0f951a030abdaedd733ee8d114ce2944","0"
"5","21","windows_ie","216","216","1","trqRTJTbXqSI1m58uG","mm_11835405_1866423_10764222","728","90","0","1","0","48f2e9ba15708c0146bda5e1dd653caa","bebefa5efe83beee17a3d245e7c5085b","0"
"1","8","windows_chrome","94","101","3","3FKElpuEMusyJqKbuKz","ALLINONE_F_Width1","1000","90","0","0","70","0cd33fcb336655841d3e1441b915748d","c8758e8658b05bc3a88af7b37bdf0575","0"
